pair_id,pair_type,transformation,interval_ngram_similarity,lcs_similarity,edit_distance_similarity,chord_ngram_similarity,harmonic_edit_distance,pitch_class_similarity,rhythm_ngram_similarity,ioi_similarity,rhythmic_edit_distance,score_melody,score_harmony,score_rhythm,score_global,simple_average,weighted_average,comparison_representation,experiment_category
pair_001583,positive,,1.000000,1.000000,1.000000,0.473684,0.733333,0.755556,0.000000,1.000000,0.000000,1.000000,0.654191,0.333333,0.712300,0.662508,0.712300,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/547_segment_02.json,Transformações Combinadas
pair_001584,positive,,1.000000,1.000000,1.000000,0.473684,0.733333,0.755556,1.000000,1.000000,1.000000,1.000000,0.654191,1.000000,0.878967,0.884730,0.878967,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/547_segment_02.json,Transformações Combinadas
pair_001585,positive,,1.000000,1.000000,1.000000,0.473684,0.733333,0.755556,0.000000,1.000000,0.000000,1.000000,0.654191,0.333333,0.712300,0.662508,0.712300,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/547_segment_02.json,Transformações Combinadas
pair_001586,positive,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.333333,0.833333,0.777778,0.833333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/547_segment_02.json,Transformações Combinadas
pair_001587,positive,chord_substitution,0.000000,0.000000,0.000000,0.473684,0.733333,0.755556,0.000000,0.000000,0.000000,0.000000,0.654191,0.000000,0.228967,0.218064,0.228967,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/547_segment_02.json,Transformações Harmônicas
pair_001588,positive,duration_scaling,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.257969,0.000000,0.000000,0.000000,0.085990,0.021497,0.028663,0.021497,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/547_segment_02.json,Transformações Rítmicas
pair_001589,positive,interval_modification,0.368421,0.785714,0.714286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.622807,0.000000,0.000000,0.249123,0.207602,0.249123,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/547_segment_02.json,Transformações Melódicas
pair_001590,positive,ornamentation,0.450000,0.647059,0.647059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.581373,0.000000,0.000000,0.232549,0.193791,0.232549,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/547_segment_02.json,Transformações Melódicas
pair_001591,positive,partial_rhythm_modification,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245140,0.000000,0.000000,0.000000,0.081713,0.020428,0.027238,0.020428,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/547_segment_02.json,Transformações Rítmicas
pair_001592,positive,reharmonization,0.000000,0.000000,0.000000,0.473684,0.733333,0.755556,0.000000,0.000000,0.000000,0.000000,0.654191,0.000000,0.228967,0.218064,0.228967,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/547_segment_02.json,Transformações Harmônicas
pair_001593,positive,simplification,0.000000,0.000000,0.000000,0.555556,0.800000,0.900000,0.000000,0.000000,0.000000,0.000000,0.751852,0.000000,0.263148,0.250617,0.263148,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/547_segment_02.json,Transformações Harmônicas
pair_001594,positive,simplification,0.375000,0.642857,0.642857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553571,0.000000,0.000000,0.221429,0.184524,0.221429,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/547_segment_02.json,Transformações Melódicas
pair_001595,positive,tempo_change,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.083333,0.111111,0.083333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/547_segment_02.json,Transformações Rítmicas
pair_001596,positive,transpose,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,0.333333,0.400000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/547_segment_02.json,Transformações Melódicas
pair_001597,positive,,1.000000,1.000000,1.000000,0.405405,0.740741,0.746032,0.000000,1.000000,0.000000,1.000000,0.630726,0.333333,0.704087,0.654686,0.704087,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/550_segment_01.json,Transformações Combinadas
pair_001598,positive,,1.000000,1.000000,1.000000,0.405405,0.740741,0.746032,1.000000,1.000000,1.000000,1.000000,0.630726,1.000000,0.870754,0.876909,0.870754,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/550_segment_01.json,Transformações Combinadas
pair_001599,positive,,1.000000,1.000000,1.000000,0.405405,0.740741,0.746032,0.000000,1.000000,0.000000,1.000000,0.630726,0.333333,0.704087,0.654686,0.704087,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/550_segment_01.json,Transformações Combinadas
pair_001600,positive,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.333333,0.833333,0.777778,0.833333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/550_segment_01.json,Transformações Combinadas
pair_001601,positive,chord_substitution,0.000000,0.000000,0.000000,0.405405,0.740741,0.746032,0.000000,0.000000,0.000000,0.000000,0.630726,0.000000,0.220754,0.210242,0.220754,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/550_segment_01.json,Transformações Harmônicas
pair_001602,positive,duration_scaling,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.226769,0.000000,0.000000,0.000000,0.075590,0.018897,0.025197,0.018897,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/550_segment_01.json,Transformações Rítmicas
pair_001603,positive,interval_modification,0.562500,0.769231,0.769231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700321,0.000000,0.000000,0.280128,0.233440,0.280128,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/550_segment_01.json,Transformações Melódicas
pair_001604,positive,ornamentation,0.527778,0.774194,0.774194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.692055,0.000000,0.000000,0.276822,0.230685,0.276822,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/550_segment_01.json,Transformações Melódicas
pair_001605,positive,partial_rhythm_modification,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.225285,0.000000,0.000000,0.000000,0.075095,0.018774,0.025032,0.018774,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/550_segment_01.json,Transformações Rítmicas
pair_001606,positive,reharmonization,0.000000,0.000000,0.000000,0.575758,0.740741,0.777778,0.000000,0.000000,0.000000,0.000000,0.698092,0.000000,0.244332,0.232697,0.244332,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/550_segment_01.json,Transformações Harmônicas
pair_001607,positive,simplification,0.000000,0.000000,0.000000,0.625000,0.851852,0.916667,0.000000,0.000000,0.000000,0.000000,0.797840,0.000000,0.279244,0.265947,0.279244,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/550_segment_01.json,Transformações Harmônicas
pair_001608,positive,simplification,0.387097,0.615385,0.615385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.539289,0.000000,0.000000,0.215715,0.179763,0.215715,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/550_segment_01.json,Transformações Melódicas
pair_001609,positive,tempo_change,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.083333,0.111111,0.083333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/550_segment_01.json,Transformações Rítmicas
pair_001610,positive,transpose,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,0.333333,0.400000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/550_segment_01.json,Transformações Melódicas
pair_001611,positive,,1.000000,1.000000,1.000000,0.481481,0.761905,0.771429,0.000000,1.000000,0.000000,1.000000,0.671605,0.333333,0.718395,0.668313,0.718395,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/550_segment_02.json,Transformações Combinadas
pair_001612,positive,,1.000000,1.000000,1.000000,0.481481,0.761905,0.771429,1.000000,1.000000,1.000000,1.000000,0.671605,1.000000,0.885062,0.890535,0.885062,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/550_segment_02.json,Transformações Combinadas
pair_001613,positive,,1.000000,1.000000,1.000000,0.481481,0.761905,0.771429,0.000000,1.000000,0.000000,1.000000,0.671605,0.333333,0.718395,0.668313,0.718395,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/550_segment_02.json,Transformações Combinadas
pair_001614,positive,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.333333,0.833333,0.777778,0.833333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/550_segment_02.json,Transformações Combinadas
pair_001615,positive,chord_substitution,0.000000,0.000000,0.000000,0.481481,0.761905,0.771429,0.000000,0.000000,0.000000,0.000000,0.671605,0.000000,0.235062,0.223868,0.235062,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/chord_substitution/random_seed_42__strength_0p25/550_segment_02.json,Transformações Harmônicas
pair_001616,positive,duration_scaling,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148408,0.000000,0.000000,0.000000,0.049469,0.012367,0.016490,0.012367,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/duration_scaling/duration_factor_1p2__random_seed_42/550_segment_02.json,Transformações Rítmicas
pair_001617,positive,interval_modification,0.407407,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.635802,0.000000,0.000000,0.254321,0.211934,0.254321,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/interval_modification/random_seed_42__strength_0p25/550_segment_02.json,Transformações Melódicas
pair_001618,positive,ornamentation,0.448276,0.666667,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.593870,0.000000,0.000000,0.237548,0.197957,0.237548,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/ornamentation/density_0p2__random_seed_42/550_segment_02.json,Transformações Melódicas
pair_001619,positive,partial_rhythm_modification,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141480,0.000000,0.000000,0.000000,0.047160,0.011790,0.015720,0.011790,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/partial_rhythm_modification/random_seed_42__strength_0p25/550_segment_02.json,Transformações Rítmicas
pair_001620,positive,reharmonization,0.000000,0.000000,0.000000,0.538462,0.761905,0.761905,0.000000,0.000000,0.000000,0.000000,0.687424,0.000000,0.240598,0.229141,0.240598,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/reharmonization/random_seed_42__strength_0p25/550_segment_02.json,Transformações Harmônicas
pair_001621,positive,simplification,0.000000,0.000000,0.000000,0.904762,0.952381,0.968254,0.000000,0.000000,0.000000,0.000000,0.941799,0.000000,0.329630,0.313933,0.329630,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/harmony/simplification/random_seed_42__strength_0p25/550_segment_02.json,Transformações Harmônicas
pair_001622,positive,simplification,0.500000,0.650000,0.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.000000,0.240000,0.200000,0.240000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/simplification/random_seed_42__strength_0p25/550_segment_02.json,Transformações Melódicas
pair_001623,positive,tempo_change,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.083333,0.111111,0.083333,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/rhythm/tempo_change/random_seed_42__tempo_factor_0p8/550_segment_02.json,Transformações Rítmicas
pair_001624,positive,transpose,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,0.333333,0.400000,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/melody/transpose/random_seed_42__semitones_2/550_segment_02.json,Transformações Melódicas
pair_001625,positive,,1.000000,1.000000,1.000000,0.407407,0.750000,0.760000,0.000000,1.000000,0.037037,1.000000,0.639136,0.345679,0.710117,0.661605,0.710117,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony_rhythm/mhr__hcs_strength_0p25__mt_semitones_2__rtc_tempo_factor_0p8/559_segment_01.json,Transformações Combinadas
pair_001626,positive,,1.000000,1.000000,1.000000,0.407407,0.750000,0.760000,1.000000,1.000000,1.000000,1.000000,0.639136,1.000000,0.873698,0.879712,0.873698,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_harmony/mh__hcs_strength_0p25__mt_semitones_2/559_segment_01.json,Transformações Combinadas
pair_001627,positive,,1.000000,1.000000,1.000000,0.407407,0.750000,0.760000,0.000000,1.000000,0.037037,1.000000,0.639136,0.345679,0.710117,0.661605,0.710117,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/harmony_rhythm/hr__hcs_strength_0p25__rtc_tempo_factor_0p8/559_segment_01.json,Transformações Combinadas
pair_001628,positive,,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.037037,1.000000,1.000000,0.345679,0.836420,0.781893,0.836420,D:/Usuários/Bruna/Projetos/academic/plagiarismDetectMethodsEval/data/processed/transformations/combined/melody_rhythm/mr__mt_semitones_2__rtc_tempo_factor_0p8/559_segment_01.json,Transformações Combinadas
